30165,,Harold Washington Library,,-87.628196,41.876862,0,40850,1
30166,,Harold Washington Library,,-87.628196,41.876862,0,40850,1
40850,,Harold Washington Library,,-87.628196,41.876862,1,,1
30285,,Harrison,,-87.627479,41.874039,0,41490,0
30286,,Harrison,,-87.627479,41.874039,0,41490,0
41490,,Harrison,,-87.627479,41.874039,1,,0
30173,,Howard,,-87.672892,42.019063,0,40900,1
30174,,Howard,,-87.672892,42.019063,0,40900,1
30175,,Howard,,-87.672892,42.019063,0,40900,1
30176,,Howard,,-87.672892,42.019063,0,40900,1
40900,,Howard,,-87.672892,42.019063,1,,1
30157,,Illinois Medical District,,-87.673932,41.875706,0,40810,1
30158,,Illinois Medical District,,-87.673932,41.875706,0,40810,1
40810,,Illinois Medical District,,-87.673932,41.875706,1,,1
30058,,Indiana,,-87.621371,41.821732,0,40300,1
30059,,Indiana,,-87.621371,41.821732,0,40300,1
40300,,Indiana,,-87.621371,41.821732,1,,1
30107,,Irving Park-Blue,,-87.729229,41.952925,0,40550,0
30108,,Irving Park-Blue,,-87.729229,41.952925,0,40550,0
40550,,Irving Park-Blue,,-87.729229,41.952925,1,,0
30281,,Irving Park-Brown,,-87.674868,41.954521,0,41460,1
30282,,Irving Park-Brown,,-87.674868,41.954521,0,41460,1
41460,,Irving Park-Brown,,-87.674868,41.954521,1,,1
30014,,Jackson-Blue,,-87.629296,41.878183,0,40070,1
30015,,Jackson-Blue,,-87.629296,41.878183,0,40070,1
40070,,Jackson-Blue,,-87.629296,41.878183,1,,1
30109,,Jackson-Red,,-87.627596,41.878153,0,40560,1
30110,,Jackson-Red,,-87.627596,41.878153,0,40560,1
40560,,Jackson-Red,,-87.627596,41.878153,1,,1
30227,,Jarvis,,-87.669092,42.015876,0,41190,0
30228,,Jarvis,,-87.669092,42.015876,0,41190,0
41190,,Jarvis,,-87.66925713,42.01602042,1,,0
30247,,Jefferson Park,,-87.760892,41.970634,0,41280,1
30248,,Jefferson Park,,-87.760892,41.970634,0,41280,1
41280,,Jefferson Park Transit Center,,-87.76159401,41.97023386,1,,1
30225,,Kedzie-Brown,,-87.708821,41.965996,0,41180,1
30226,,Kedzie-Brown,,-87.708821,41.965996,0,41180,1
41180,,Kedzie-Brown,,-87.708821,41.965996,1,,1
30201,,Kedzie-Cermak,,-87.705408,41.853964,0,41040,1
30202,,Kedzie-Cermak,,-87.705408,41.853964,0,41040,1
41040,,Kedzie-Cermak,,-87.705408,41.853964,1,,1
30207,,Kedzie-Green,,-87.706155,41.884321,0,41070,1
30208,,Kedzie-Green,,-87.706155,41.884321,0,41070,1
41070,,Kedzie-Green,,-87.706155,41.884321,1,,1
30048,,Kedzie-Homan,,-87.70604,41.874341,0,40250,1
30049,,Kedzie-Homan,,-87.70604,41.874341,0,40250,1
40250,,Kedzie-Homan,,-87.70604,41.874341,1,,1
30219,,Kedzie-Orange,,-87.704406,41.804236,0,41150,1
30220,,Kedzie-Orange,,-87.704406,41.804236,0,41150,1
41150,,Kedzie-Orange,,-87.704406,41.804236,1,,1
30249,,Kimball,,-87.713065,41.967901,0,41290,1
30250,,Kimball,,-87.713065,41.967901,0,41290,1
41290,,Kimball,,-87.713065,41.967901,1,,1
30217,,King Drive,,-87.615546,41.78013,0,41140,1
30218,,King Drive,,-87.615546,41.78013,0,41140,1
41140,,King Drive,,-87.615546,41.78013,1,,1
30117,,Kostner,,-87.733258,41.853751,0,40600,1
30118,,Kostner,,-87.733258,41.853751,0,40600,1
40600,,Kostner,,-87.733258,41.853751,1,,1
30289,,Lake,,-87.627813,41.884809,0,41660,1
30290,,Lake,,-87.627813,41.884809,0,41660,1
41660,,Lake,,-87.627813,41.884809,1,,1
30135,,Laramie,,-87.754986,41.887163,0,40700,1
30136,,Laramie,,-87.754986,41.887163,0,40700,1
40700,,Laramie,,-87.754986,41.887163,1,,1
30261,,LaSalle,,-87.631722,41.875568,0,41340,0
30262,,LaSalle,,-87.631722,41.875568,0,41340,0
41340,,LaSalle,,-87.631722,41.875568,1,,0
30030,,LaSalle/Van Buren,,-87.631739,41.8768,0,40160,0
30031,,LaSalle/Van Buren,,-87.631739,41.8768,0,40160,0
40160,,LaSalle/Van Buren,,-87.631739,41.8768,1,,0
30149,,Lawrence,,-87.658493,41.969139,0,40770,0
30150,,Lawrence,,-87.658493,41.969139,0,40770,0
40770,,Lawrence,,-87.65848694,41.96897629,1,,0
30203,,Linden,,-87.69073,42.073153,0,41050,1
30204,,Linden,,-87.69073,42.073153,0,41050,1
41050,,Linden,,-87.69073,42.073153,1,,1
30197,,Logan Square,,-87.708541,41.929728,0,41020,1
30198,,Logan Square,,-87.708541,41.929728,0,41020,1
41020,,Logan Square,,-87.70768815,41.92953423,1,,1
30251,,Loyola,,-87.661061,42.001073,0,41300,1
30252,,Loyola,,-87.661061,42.001073,0,41300,1
41300,,Loyola,,-87.661061,42.001073,1,,1
30052,,Main,,-87.679538,42.033456,0,40270,0
30053,,Main,,-87.679538,42.033456,0,40270,0
40270,,Main,,-87.679538,42.033456,1,,0
30090,,Merchandise Mart,,-87.633924,41.888969,0,40460,1
30091,,Merchandise Mart,,-87.633924,41.888969,0,40460,1
40460,,Merchandise Mart,,-87.633924,41.888969,1,,1
30181,,Midway,,-87.737875,41.78661,0,40930,1
30182,,Midway,,-87.737875,41.78661,0,40930,1
40930,,Midway,,-87.737875,41.78661,1,,1
30153,,Monroe-Blue,,-87.629378,41.880703,0,40790,0
30154,,Monroe-Blue,,-87.629378,41.880703,0,40790,0
40790,,Monroe-Blue,,-87.629378,41.880703,1,,0
30211,,Monroe-Red,,-87.627696,41.880745,0,41090,0
30212,,Monroe-Red,,-87.627696,41.880745,0,41090,0
41090,,Monroe-Red,,-87.627696,41.880745,1,,0
30259,,Montrose-Blue,,-87.743574,41.961539,0,41330,0
30260,,Montrose-Blue,,-87.743574,41.961539,0,41330,0
41330,,Montrose-Blue,,-87.74290344,41.96090105,1,,0
30287,,Montrose-Brown,,-87.675047,41.961756,0,41500,1
30288,,Montrose-Brown,,-87.675047,41.961756,0,41500,1
41500,,Montrose-Brown,,-87.675047,41.961756,1,,1
30295,,Morgan,,-87.65212993,41.88557676,0,41510,1
30296,,Morgan,,-87.65212993,41.88557676,0,41510,1
41510,,Morgan-Lake,,-87.65212993,41.88557676,1,,1
30020,,Morse,,-87.665909,42.008362,0,40100,0
30021,,Morse,,-87.665909,42.008362,0,40100,0
40100,,Morse,,-87.665909,42.008362,1,,0
30125,,North/Clybourn,,-87.649177,41.910655,0,40650,0
30126,,North/Clybourn,,-87.649177,41.910655,0,40650,0
40650,,North/Clybourn,,-87.649177,41.910655,1,,0
30078,,Noyes,,-87.683337,42.058282,0,40400,0
30079,,Noyes,,-87.683337,42.058282,0,40400,0
40400,,Noyes,,-87.683337,42.058282,1,,0
30034,,Oak Park-Blue,,-87.791602,41.872108,0,40180,0
30035,,Oak Park-Blue,,-87.791602,41.872108,0,40180,0
40180,,Oak Park-Blue,,-87.791602,41.872108,1,,0
30263,,Oak Park-Green,,-87.793783,41.886988,0,41350,0
30264,,Oak Park-Green,,-87.793783,41.886988,0,41350,0
41350,,Oak Park-Green,,-87.793783,41.886988,1,,0
30297,,Oakton-Skokie,,-87.74722084,42.02624348,0,41680,1
30298,,Oakton-Skokie,,-87.74722084,42.02624348,0,41680,1
41680,,Oakton-Skokie,,-87.74722084,42.02624348,1,,1
30171,,O'Hare,,-87.90422307,41.97766526,0,40890,1
30172,,O'Hare,,-87.90422307,41.97766526,0,40890,1
40890,,O'Hare,,-87.90422307,41.97766526,1,,1
30253,,Paulina,,-87.670907,41.943623,0,41310,1
30254,,Paulina,,-87.670907,41.943623,0,41310,1
41310,,Paulina,,-87.670907,41.943623,1,,1
30199,,Polk,,-87.66953,41.871551,0,41030,1
30200,,Polk,,-87.66953,41.871551,0,41030,1
41030,,Polk,,-87.66953,41.871551,1,,1
30028,,Pulaski-Cermak,,-87.724311,41.853732,0,40150,1
30029,,Pulaski-Cermak,,-87.724311,41.853732,0,40150,1
40150,,Pulaski-Cermak,,-87.724311,41.853732,1,,1
30179,,Pulaski-Forest Park,,-87.725663,41.873797,0,40920,0
30180,,Pulaski-Forest Park,,-87.725663,41.873797,0,40920,0
40920,,Pulaski-Forest Park,,-87.725663,41.873797,1,,0
30005,,Pulaski-Green,,-87.725404,41.885412,0,40030,1
30006,,Pulaski-Green,,-87.725404,41.885412,0,40030,1
40030,,Pulaski-Green,,-87.725404,41.885412,1,,1
30185,,Pulaski-Orange,,-87.724493,41.799756,0,40960,1
30186,,Pulaski-Orange,,-87.724493,41.799756,0,40960,1
40960,,Pulaski-Orange,,-87.724493,41.799756,1,,1
30007,,Quincy/Wells,,-87.63374,41.878723,0,40040,0
30008,,Quincy/Wells,,-87.63374,41.878723,0,40040,0
40040,,Quincy/Wells,,-87.63374,41.878723,1,,0
30092,,Racine,,-87.659458,41.87592,0,40470,0
30093,,Racine,,-87.659458,41.87592,0,40470,0
40470,,Racine,,-87.659458,41.87592,1,,0
30038,,Randolph/Wabash,,-87.626149,41.884431,0,40200,0
30039,,Randolph/Wabash,,-87.626149,41.884431,0,40200,0
40200,,Randolph/Wabash,,-87.626149,41.884431,1,,0
30119,,Ridgeland,,-87.783661,41.887159,0,40610,0
30120,,Ridgeland,,-87.783661,41.887159,0,40610,0
40610,,Ridgeland,,-87.783661,41.887159,1,,0
30195,,Rockwell,,-87.6941,41.966115,0,41010,1
30196,,Rockwell,,-87.6941,41.966115,0,41010,1
41010,,Rockwell,,-87.6941,41.966115,1,,1
41400,,Roosevelt,,-87.62703141,41.86737853,1,,1
30080,,Roosevelt (Elevated),,-87.62659,41.867405,0,41400,1
30081,,Roosevelt (Elevated),,-87.62659,41.867405,0,41400,1
30269,,Roosevelt (Subway),,-87.627402,41.867368,0,41400,1
30270,,Roosevelt (Subway),,-87.627402,41.867368,0,41400,1
30159,,Rosemont,,-87.859388,41.983507,0,40820,1
30160,,Rosemont,,-87.859388,41.983507,0,40820,1
40820,,Rosemont,,-87.859388,41.983507,1,,1
30155,,Sedgwick,,-87.639302,41.910409,0,40800,1
30156,,Sedgwick,,-87.639302,41.910409,0,40800,1
40800,,Sedgwick,,-87.639302,41.910409,1,,1
